symbol,timestamp,event_type,meta,price_change_5m,volume_spike_5m,price_change_15m,volume_spike_15m,heat_index,macd_bullish_5m,macd_bullish_15m,rsi_15m,rsi_5m,alert_sent,alert_type,rejected,signal_score,context,hour,meta_reason,meta_gain,meta_drop,momentum_hour
SNXUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
USELESSUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.10101010101008989,0.09864594833584431,-0.1008064516129061,0.2723229669141863,0.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
1000RATSUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
KAVAUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
ARCUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.24582104228120924,1.8537443641015194,-3.388625592417063,2.242616822772494,19.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
CHILLGUYUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
BANANAS31USDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.42746460058776264,0.6016581220950707,-0.982735723771584,1.4289308040048543,6.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
FORMUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
FILUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.20533880903490018,0.9045892747803796,0.2054794520548023,0.7990754318230648,1.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
PROMPTUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
FFUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.05521303027514907,1.2767536627042355,-0.6767261088248784,0.6506372057160263,3.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
BASUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
DIAUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
MYROUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
MEUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
UBUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
VANAUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
ENSOUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
AKEUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
PORT3USDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
XANUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
MAGICUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
RECALLUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
TAOUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.09283671877901147,1.2435259968906516,0.1523540559622341,0.897265604005494,1.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
4USDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.7372456502506641,1.7359156613588702,-0.5904930617065214,1.1126479641015592,6.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
FARTCOINUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.07390983000738284,0.8659838327466817,-0.22107590272659894,1.0618932626662647,1.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
XRPUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.04381054373753215,1.188194148680979,-0.019477041437403513,0.9363806079194675,0.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
JELLYJELLYUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
DOGEUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.03621351488375063,0.7970728348169467,0.07976216372996808,0.9492302402000254,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
1000PEPEUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.014417878168927216,1.1652303039425531,-0.12241958713394309,1.195207504215904,1.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
ADAUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.0,0.622480749381804,-0.07735946364104357,0.5714750120767174,0.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
PENGUUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.11325028312569607,0.9428851242214601,-0.2570429775858597,0.7051597118453538,1.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
1000BONKUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.09144947416553567,0.5383941520193106,-0.1599817163752728,0.9772302748368369,0.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
BLESSUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
BELUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
HANAUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
EVAAUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
AUCTIONUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
BIOUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
GIGGLEUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-1.229823212913142,1.8370202192356029,-1.6500808029259146,1.0125576282971043,12.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
DEGOUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
PUMPBTCUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
DOODUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
EDENUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
TRXUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.04346566212692299,1.080952930175101,0.054337982249586476,0.568026744127176,0.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
DOTUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.14641288433382693,2.9095235620891198,-0.14641288433382693,1.5724972026268236,6.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
MYXUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,82.08028609995847,,False,,['rsi_above_ceiling'],,"{'rsi_band_15m': 'high', 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
ASTERUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.19904458598726132,2.5934115490398932,-0.34791252485090046,2.9957088115108137,11.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
STBLUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
ZECUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.030089996443913244,0.09659172109534397,0.3680105459738479,1.4414215799152839,2.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
KGENUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
OMUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.0,0.003589093437431602,-0.16442861057825292,0.7233360018724286,0.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
TAGUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
WALUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
API3USDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
VIRTUALUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.024506800637174118,0.012263435450637829,-0.3418386033451379,1.113562207776325,1.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
FUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
RIVERUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.685111989459822,0.271505161838303,0.1573564122737945,1.7683168591380156,5.0,False,False,54.553222418824696,60.15317522800564,False,,,3.0,"{'rsi_band_15m': 'mid', 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
BLUAIUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
RVVUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
TRUTHUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
UAIUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
FLUXUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
HBARUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.0,0.057960138650606965,-0.2166928192483094,0.8187563848110261,0.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
AVAXUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.00766871165645109,0.03917828779732507,0.05370569280343466,0.7890133933280968,0.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
LINKUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.041175986164860456,0.14216075952371976,-0.18897379015692786,0.6770899690980667,0.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
CRVUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.2617801047120421,0.298174481978779,0.0,1.712514487248579,2.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
LTCUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.038600102933609284,0.14017538230600832,0.0,1.222045527193022,0.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
AAVEUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.006028817748833969,0.15824207137405458,-0.030133188694034453,0.8538602145345743,0.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
BNBUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.03499456980812883,0.09738927699503289,-0.09761388286333399,0.7758184147658569,0.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
PUMPUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.0,0.10690989372780979,-0.48076923076923045,0.8274906217845751,1.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
WLDUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.034686090877554275,0.1942603571380098,-0.29386343993086167,0.7265473985264583,1.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
NEARUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},-0.06002400960383493,0.07744467318852484,0.0,0.6698569608168511,0.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
CAKEUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.03073680512864235,0.05527766336067038,-0.12275856021746398,0.7857041184818092,0.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
ZEREBROUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
RDNTUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
COAIUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.03768607499530601,0.2904175568138369,2.847733436652469,2.4083444647470973,15.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 8}",8,,,,8
TRUMPUSDT,2025-12-01 08:52:00.137595+00:00,generic,{},0.15616866215513345,0.19854276915682195,-0.15565548253200176,1.7668763938838101,3.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
BTCUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.08058324283569339,0.9988705958574555,0.07319977544383849,1.6867102229057176,2.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
ETHUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.052884496733500916,1.2627556504885014,-0.08766463524117568,1.2824200317350114,1.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
SOLUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.10981253431641744,0.8399680286249298,0.015672752919047114,1.317388939318112,1.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
WIFUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.08823529411763734,0.28912792503826806,-0.08810572687225329,1.003004050326431,0.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
SUIUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.12289452757898033,0.9117942159378715,0.10118531367447729,1.7106128537232825,2.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
WLFIUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.13297872340425912,0.6028849230343345,-0.462962962962967,1.256045317819769,3.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
AVNTUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
XPLUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.27367268746579115,0.7850012645367554,0.218938149972639,1.2221200483336063,2.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
KAITOUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
TUTUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
TAUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
ALCHUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.17478697837012452,0.9135111940342128,-1.1214147077852101,2.3902760792607474,9.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
MELANIAUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
ESPORTSUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
ZORAUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
SQDUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},-0.20495303159691736,0.3819154942731549,-0.30721966205838286,1.436961684977607,3.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
SAPIENUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
SOONUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
RESOLVUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},0.5484460694698179,1.2615625379488122,0.05597537083682952,1.628990076806117,4.3,False,False,51.87848245731813,67.11039877758932,False,,,2.0,"{'rsi_band_15m': 'mid', 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 8}",8,,,,8
LABUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
ICNTUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
MAVIAUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
AIXBTUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
AKTUSDT,2025-12-01 08:57:39.216792+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 8}",8,,,,8
